"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LLC_BI__Product_Type__c","LLC_BI__Is_Booked__c","LLC_BI__Stage__c","LLC_BI__Stage_and_Status__c","LLC_BI__Status__c","LLC_BI__lookupKey__c","LLC_BI__Is_Closed__c","LLC_BI__External_Stage_Order__c","LLC_BI__External_Stage__c","LLC_BI__Is_Excluded_From_Stage_Duration__c","Product_Line_Name__c","LLC_BI__Is_Ready_To_Transmit__c","LLC_BI__Activate__c","LLC_BI__Is_Covenant__c","AutorabitExtId__c"
"a1b5w00000DCTyzAAH","","P-0000000002","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBYAA5","true","Closed Funded","","Open","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTz0AAH","","P-0000000003","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBYAA5","true","Closed Funded","","Declined","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTz1AAH","","P-0000000004","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBYAA5","true","Closed Funded","","Complete","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTz2AAH","","P-0000000011","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBVAA5","true","Closed Funded","","Hold","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTz3AAH","","P-0000000012","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBVAA5","true","Closed Funded","","Withdrawn","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTz4AAH","","P-0000000013","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBVAA5","true","Closed Funded","","Open","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTz5AAH","","P-0000000014","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBVAA5","true","Closed Funded","","Declined","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTz6AAH","","P-0000000015","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBVAA5","true","Closed Funded","","Complete","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTz7AAH","","P-0000000021","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBqAAP","true","Closed Funded","","Hold","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTz8AAH","","P-0000000022","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBqAAP","true","Closed Funded","","Withdrawn","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTz9AAH","","P-0000000023","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBqAAP","true","Closed Funded","","Open","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzAAAX","","P-0000000024","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBqAAP","true","Closed Funded","","Declined","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzBAAX","","P-0000000025","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBqAAP","true","Closed Funded","","Complete","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzCAAX","","P-0000000026","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBWAA5","true","Closed Funded","","Hold","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzDAAX","","P-0000000027","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBWAA5","true","Closed Funded","","Withdrawn","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzEAAX","","P-0000000028","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBWAA5","true","Closed Funded","","Open","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzFAAX","","P-0000000029","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBWAA5","true","Closed Funded","","Declined","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzGAAX","","P-0000000030","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBWAA5","true","Closed Funded","","Complete","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzHAAX","","P-0000000053","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBZAA5","true","Closed Funded","","Hold","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzIAAX","","P-0000000054","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBZAA5","true","Closed Funded","","Withdrawn","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzJAAX","","P-0000000055","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBZAA5","true","Closed Funded","","Open","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzKAAX","","P-0000000056","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBZAA5","true","Closed Funded","","Declined","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzLAAX","","P-0000000057","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBZAA5","true","Closed Funded","","Complete","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzMAAX","","P-0000000058","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBUAA5","true","Closed Funded","","Withdrawn","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzNAAX","","P-0000000059","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBUAA5","true","Closed Funded","","Open","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzOAAX","","P-0000000060","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBUAA5","true","Closed Funded","","Lost","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzPAAX","","P-0000000061","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBUAA5","true","Closed Funded","","Declined","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzQAAX","","P-0000000062","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBUAA5","true","Closed Funded","","Charge-Off","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzRAAX","","P-0000000063","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBUAA5","true","Closed Funded","","Paid Out","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzSAAX","","P-0000000070","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBBAA5","true","Closed Funded","","Hold","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzTAAX","","P-0000000071","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBBAA5","true","Closed Funded","","Withdrawn","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzUAAX","","P-0000000072","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBBAA5","true","Closed Funded","","Open","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzVAAX","","P-0000000073","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBBAA5","true","Closed Funded","","Declined","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzWAAX","","P-0000000074","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBBAA5","true","Closed Funded","","Complete","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzXAAX","","P-0000000081","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","true","Closed Funded","","Withdrawn","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzYAAX","","P-0000000082","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","true","Closed Funded","","Open","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzZAAX","","P-0000000083","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","true","Closed Funded","","Lost","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzaAAH","","P-0000000084","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","true","Closed Funded","","Declined","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzbAAH","","P-0000000085","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","true","Closed Funded","","Charge-Off","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzcAAH","","P-0000000086","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","true","Closed Funded","","Paid Out","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzdAAH","","P-0000000098","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBXAA5","true","Closed Funded","","Hold","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzeAAH","","P-0000000099","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBXAA5","true","Closed Funded","","Withdrawn","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzfAAH","","P-0000000100","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBXAA5","true","Closed Funded","","Open","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzgAAH","","P-0000000101","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBXAA5","true","Closed Funded","","Declined","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzhAAH","","P-0000000102","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBXAA5","true","Closed Funded","","Complete","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTziAAH","","P-0000000150","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","true","Closed Funded","","Withdrawn","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzjAAH","","P-0000000151","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","true","Closed Funded","","Open","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzkAAH","","P-0000000152","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","true","Closed Funded","","Lost","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzlAAH","","P-0000000153","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","true","Closed Funded","","Declined","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzmAAH","","P-0000000154","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","true","Closed Funded","","Charge-Off","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTznAAH","","P-0000000155","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","true","Closed Funded","","Paid Out","","false","100.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzoAAH","","P-0000000156","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","true","Complete","","Withdrawn","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzpAAH","","P-0000000158","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","true","Complete","","Lost","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzqAAH","","P-0000000159","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","true","Complete","","Declined","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzrAAH","","P-0000000160","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","true","Closed Funded","","Charge-Off","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCTzsAAH","","P-0000000161","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","true","Closed Funded","","Paid Out","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCTztAAH","","P-0000000169","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","false","Qualification / Application","","Open","CP-00008","false","1.0","Application","false","","false","false","false","a1b4T000000PIABQA4"
"a1b5w00000DCTzuAAH","","P-0000000172","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","false","Qualification / Application","","Open","CP-00011","false","1.0","Application","false","","false","false","false","a1b4T000000PIACQA4"
"a1b5w00000DCTzvAAH","","P-0000000177","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","false","Qualification / Application","","Open","CP-00016","false","1.0","Application","false","","false","false","false","a1b4T000000PIADQA4"
"a1b5w00000DCTzwAAH","","P-0000000185","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","false","Underwriting","","Open","CP-00024","false","2.0","Application","false","","false","false","false","a1b4T000000PIAEQA4"
"a1b5w00000DCTzxAAH","","P-0000000188","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","false","Underwriting","","Open","CP-00027","false","1.0","Application","false","","false","false","false","a1b4T000000PIAFQA4"
"a1b5w00000DCTzyAAH","","P-0000000193","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","false","Underwriting","","Open","CP-00032","false","2.0","Processing","false","","false","false","false","a1b4T000000PIAGQA4"
"a1b5w00000DCTzzAAH","","P-0000000201","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","false","Proposal","","Open","CP-00040","false","3.0","Application","false","","false","false","false","a1b4T000000PIAHQA4"
"a1b5w00000DCU00AAH","","P-0000000204","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","false","Proposal","","Open","CP-00043","false","1.0","Application","false","","false","false","false","a1b4T000000PIAIQA4"
"a1b5w00000DCU01AAH","","P-0000000209","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","false","Proposal","","Open","CP-00048","false","2.0","Processing","false","","false","false","false","a1b4T000000PIAJQA4"
"a1b5w00000DCU02AAH","","P-0000000217","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","false","Approval / Loan Committee","","Open","CP-00056","false","4.0","Application","false","","false","false","false","a1b4T000000PIAKQA4"
"a1b5w00000DCU03AAH","","P-0000000220","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","false","Approval / Loan Committee","","Open","CP-00059","false","1.0","Application","false","","false","false","false","a1b4T000000PIALQA4"
"a1b5w00000DCU04AAH","","P-0000000225","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","false","Approval / Loan Committee","","Open","CP-00064","false","1.0","Application","false","","false","false","false","a1b4T000000PIAMQA4"
"a1b5w00000DCU05AAH","","P-0000000233","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","false","Processing","","Open","CP-00072","false","5.0","Processing","false","","false","false","false","a1b4T000000PIANQA4"
"a1b5w00000DCU06AAH","","P-0000000236","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","false","Processing","","Open","CP-00075","false","2.0","Processing","false","","false","false","false","a1b4T000000PIAOQA4"
"a1b5w00000DCU07AAH","","P-0000000241","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","false","Processing","","Open","CP-00080","false","2.0","Processing","false","","false","false","false","a1b4T000000PIAPQA4"
"a1b5w00000DCU08AAH","","P-0000000249","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","false","Doc Prep","","Open","CP-00088","false","6.0","Processing","false","","false","false","false","a1b4T000000PIAQQA4"
"a1b5w00000DCU09AAH","","P-0000000252","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","false","Doc Prep","","Open","CP-00091","false","2.0","Processing","false","","false","false","false","a1b4T000000PIARQA4"
"a1b5w00000DCU0AAAX","","P-0000000257","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","false","Doc Prep","","Open","CP-00096","false","2.0","Processing","false","","false","false","false","a1b4T000000PIASQA4"
"a1b5w00000DCU0BAAX","","P-0000000265","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","false","Doc Review","","Open","CP-00104","false","7.0","Processing","false","","false","false","false","a1b4T000000PIATQA4"
"a1b5w00000DCU0CAAX","","P-0000000268","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","false","Doc Review","","Open","CP-00107","false","2.0","Processing","false","","false","false","false","a1b4T000000PIAUQA4"
"a1b5w00000DCU0DAAX","","P-0000000273","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","false","Doc Review","","Open","CP-00112","false","2.0","Processing","false","","false","false","false","a1b4T000000PIAVQA4"
"a1b5w00000DCU0EAAX","","P-0000000281","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","false","Closing","","Open","CP-00120","true","8.0","Closing","false","","false","false","false","a1b4T000000PIAWQA4"
"a1b5w00000DCU0FAAX","","P-0000000284","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","false","Closing","","Open","CP-00123","false","3.0","Closing","false","","false","false","false","a1b4T000000PIAXQA4"
"a1b5w00000DCU0GAAX","","P-0000000289","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","false","Closing","","Open","CP-00128","false","100.0","Closing","false","","false","false","false","a1b4T000000PIAYQA4"
"a1b5w00000DCU0HAAX","","P-0000000297","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","true","Booked","","Open","CP-00136","false","9.0","Closing","false","","false","false","false","a1b4T000000PIAZQA4"
"a1b5w00000DCU0IAAX","","P-0000000300","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","true","Booked","","Open","CP-00139","false","3.0","Closing","false","","false","false","false","a1b4T000000PIAaQAO"
"a1b5w00000DCU0JAAX","","P-0000000305","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","true","Booked","","Open","CP-00144","false","100.0","Closing","false","","false","false","false","a1b4T000000PIAbQAO"
"a1b5w00000DCU0KAAX","","P-0000000313","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB7AAP","false","Complete","","Open","CP-00152","false","10.0","Closing","false","","false","false","false","a1b4T000000PIAcQAO"
"a1b5w00000DCU0LAAX","","P-0000000316","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","false","Complete","","Open","CP-00155","false","3.0","Closing","false","","false","false","false","a1b4T000000PIAdQAO"
"a1b5w00000DCU0MAAX","","P-0000000321","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBSAA5","false","Complete","","Open","CP-00160","false","100.0","Closing","false","","false","false","false","a1b4T000000PIAeQAO"
"a1b5w00000DCU0NAAX","","P-0000000322","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2021-02-09T19:26:14.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEB6AAP","false","Hold","","Open","CP-00011123123123123123","false","1.0","Application","false","","false","false","false","a1b4T000000PIAfQAO"
"a1b5w00000DCU0OAAX","","P-0000000843","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","false","Hold","","Open","","false","1.0","Application","false","","false","false","false",""
"a1b5w00000DCU0PAAX","","P-0000000844","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","false","Complete","","Open","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0QAAX","","P-0000000845","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","true","Booked","","Open","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0RAAX","","P-0000000846","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","false","Closing","","Open","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0SAAX","","P-0000000847","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","false","Doc Review","","Open","","false","2.0","Processing","false","","false","false","false",""
